batch_size,epochs,optimizer,activation,mse,mae,r2,rmse
100,280,adam_01,sigmoid,0.7399144474175272,0.6630803367579837,-0.5239019460212955,0.8601827988384372
140,180,sgd_001,relu,0.07383095408085255,0.21289792637658397,0.8479403463561092,0.27171851994454216
140,180,sgd_001,tanh,0.07486085641341396,0.21518838878082552,0.8458191954929519,0.2736071205458914
140,180,sgd_001,sigmoid,0.08573224808791897,0.2287900777981801,0.8234288570064413,0.29280069687061705
140,180,sgd_0001,relu,0.08409839772401631,0.22949623052371718,0.8267938781352339,0.28999723744204237
140,180,sgd_0001,tanh,0.09654668875354012,0.24562712937543874,0.8011558128281698,0.310719630460549
140,180,sgd_0001,sigmoid,0.15989763979252786,0.3177578499551224,0.6706804073166781,0.39987202927002513
140,180,adam_001,relu,0.07403093131431,0.21382422435303497,0.8475284802325467,0.2720862571213585
140,180,adam_001,tanh,0.08060645318172718,0.21601654499818795,0.8339857651188787,0.28391275628567164
140,180,adam_001,sigmoid,0.07139597664121405,0.21050353437414185,0.8529553408216641,0.2672002556907722
140,180,adam_0001,relu,0.07379220157089496,0.21073052403534112,0.8480201596717482,0.27164720055780983
140,180,adam_0001,tanh,0.07450161854156553,0.21296293280088963,0.8465590692633655,0.272949846201762
140,180,adam_0001,sigmoid,0.06720482114432344,0.20273153625589838,0.861587298259556,0.2592389267535326
140,180,sgd_005,relu,0.07516131486003329,0.21301697801631223,0.8452003817732039,0.2741556398472103
140,180,sgd_005,tanh,0.07375435077208353,0.2103895690873538,0.8480981158546129,0.27157752258256485
140,180,sgd_005,sigmoid,0.08287688845928148,0.22569438044124357,0.8293096559418565,0.2878834633307052
140,180,sgd_01,relu,0.07556070210397037,0.21558655459551565,0.8443778177587073,0.27488306987512046
140,180,sgd_01,tanh,0.07664895276033225,0.21330662511549456,0.8421364947263257,0.2768554726934836
140,180,sgd_01,sigmoid,0.07622357228253722,0.21678793174058147,0.8430125934971684,0.2760861682202446
140,180,adam_005,relu,0.48591634406580037,0.5713098661990809,-0.0007763261143285405,0.6970770000981242
140,180,adam_005,tanh,0.11870623645207948,0.26758402614942606,0.755516782561066,0.344537714121516
140,180,adam_005,sigmoid,0.10299850788066701,0.24795485318004587,0.7878678715566866,0.3209338060732571
140,180,adam_01,relu,0.4857515519361141,0.5709467459756403,-0.00043692600125555536,0.6969587878319019
140,180,adam_01,tanh,0.18382707180793253,0.34608418974027455,0.6213961851437841,0.42875059394469944
140,180,adam_01,sigmoid,0.48849127584833696,0.5673628842929834,-0.006079565655028318,0.6989215090754733
140,220,sgd_001,relu,0.07447685754596907,0.21245082684642266,0.8466100661448382,0.2729044842906929
140,220,sgd_001,tanh,0.07546027159168112,0.217898751471483,0.8445846609331468,0.27470033052706927
140,220,sgd_001,sigmoid,0.08364547162143035,0.22591662581470762,0.8277267089125536,0.28921526865196856
140,220,sgd_0001,relu,0.0887169070907297,0.23074113764104354,0.8172817575972218,0.2978538351116697
140,220,sgd_0001,tanh,0.09961586400355325,0.2481425404826337,0.794834646708898,0.31561980926987654
140,220,sgd_0001,sigmoid,0.13729593984234423,0.29049937041150947,0.7172300789141006,0.3705346675310479
140,220,adam_001,relu,0.07461556313135519,0.20963221318313166,0.8463243929670382,0.2731584945253491
140,220,adam_001,tanh,0.09572167939793207,0.2397989476103949,0.8028549732741983,0.30938920375141093
140,220,adam_001,sigmoid,0.07380511081790016,0.20776285394455943,0.8479935722376177,0.27167096057160794
140,220,adam_0001,relu,0.07457537221588914,0.2136138971950766,0.8464071687724098,0.27308491759137693
140,220,adam_0001,tanh,0.07242967674665836,0.20937030876337392,0.8508263681981574,0.26912762167168636
140,220,adam_0001,sigmoid,0.06722815604613724,0.20283494739088162,0.8615392385110157,0.25928392940199213
140,220,sgd_005,relu,0.07607324518288099,0.2157390940724911,0.8433222019397464,0.2758137871515508
140,220,sgd_005,tanh,0.07039231263654322,0.20718011107897003,0.8550224521413683,0.2653154964123717
140,220,sgd_005,sigmoid,0.09015346015456753,0.23669919321818678,0.8143230830948033,0.30025565798926673
140,220,sgd_01,relu,0.09125291194483476,0.23814907258838267,0.8120586905983564,0.3020809691867973
140,220,sgd_01,tanh,0.07371074443354009,0.2146375214279987,0.8481879259460325,0.27149722730359527
140,220,sgd_01,sigmoid,0.07383015303682337,0.2123788503085119,0.847941996158406,0.2717170459077299
140,220,adam_005,relu,0.4856554164027229,0.5706850819421093,-0.000238928615303724,0.696889816543995
140,220,adam_005,tanh,0.11287463917622385,0.2641834977145203,0.7675273365759334,0.335968211556129
140,220,adam_005,sigmoid,0.10652063158999374,0.2529211445537065,0.7806138286149598,0.32637498615855004
140,220,adam_01,relu,0.48561904862423055,0.5705591108477651,-0.00016402680927685154,0.6968637231369061
140,220,adam_01,tanh,0.11686897256400958,0.27505845137324786,0.7593007470777158,0.34186104277031854
140,220,adam_01,sigmoid,0.5026237436846496,0.5692483479885413,-0.03518630267443301,0.7089596206305755
140,280,sgd_001,relu,0.07034653877679235,0.20911381066143017,0.8551167263837414,0.2652292193118857
140,280,sgd_001,tanh,0.07081164227589996,0.2103434903530432,0.8541588154659789,0.2661045701898033
140,280,sgd_001,sigmoid,0.08336640830075619,0.22551136101740174,0.8283014579783716,0.28873241643562675
140,280,sgd_0001,relu,0.08017268863399103,0.21753419279457128,0.8348791314272637,0.283147821171188
140,280,sgd_0001,tanh,0.09232395238549128,0.23967662474081644,0.8098528131249803,0.303848568180749
140,280,sgd_0001,sigmoid,0.12935659233722946,0.2779130949077511,0.7335816816641365,0.3596617749180881
140,280,adam_001,relu,0.07614838764183451,0.2125293260961523,0.8431674411564859,0.2759499730781551
140,280,adam_001,tanh,0.10665676295905074,0.25643968591277494,0.7803334572031776,0.3265834701252511
140,280,adam_001,sigmoid,0.07399784027146886,0.20991689721677148,0.8475966333883034,0.27202544048575467
140,280,adam_0001,relu,0.08147192402900956,0.21832235689369495,0.8322032715981729,0.28543287131830064
140,280,adam_0001,tanh,0.07157875025711813,0.20711106419761643,0.8525789066677836,0.2675420532497987
140,280,adam_0001,sigmoid,0.06707546667726284,0.20168149133291896,0.8618537122007464,0.25898931768948086
140,280,sgd_005,relu,0.0777972603531903,0.21534362532731496,0.8397714805257042,0.2789216025215514
140,280,sgd_005,tanh,0.0767986265107245,0.2145224827339566,0.8418282318990662,0.2771256511236816
140,280,sgd_005,sigmoid,0.09009842956402411,0.2346158370162405,0.8144364221765208,0.30016400444427727
140,280,sgd_01,relu,0.07377657281218543,0.21017695199233324,0.8480523481171751,0.27161843238665784
140,280,sgd_01,tanh,0.07492337909498165,0.21515827588352704,0.8456904259623068,0.2737213530124781
140,280,sgd_01,sigmoid,0.0690674150530127,0.20449272876968,0.8577511649173761,0.2628068017632205
140,280,adam_005,relu,0.4870498682341448,0.56797804718208,-0.0031108928903000876,0.6978895816919356
140,280,adam_005,tanh,0.1148384653375453,0.26412228776293867,0.7634827088229135,0.33887824559500024
140,280,adam_005,sigmoid,0.4855530015832611,0.5702046749476783,-2.799863113600587e-05,0.6968163327472032
140,280,adam_01,relu,0.48586736192038604,0.5712121284662587,-0.0006754441988885418,0.69704186525659
140,280,adam_01,tanh,0.11600553588400288,0.2708715310628323,0.7610790510985668,0.3405958541791178
140,280,adam_01,sigmoid,0.5534790105891784,0.6188987684963944,-0.1399260336956767,0.7439616996789407
220,180,sgd_001,relu,0.07474672258908023,0.21318766738333042,0.8460542615301351,0.27339846851999783
220,180,sgd_001,tanh,0.0767512983331196,0.2191394175308913,0.8419257073601893,0.2770402467749399
220,180,sgd_001,sigmoid,0.08624284768177728,0.2299050142364375,0.8223772439213959,0.29367132594411954
220,180,sgd_0001,relu,0.1058133697096474,0.2550080334088965,0.7820704804746015,0.32528967046257
220,180,sgd_0001,tanh,0.11132446639358044,0.26570411957837575,0.7707200182817502,0.33365321277275367
220,180,sgd_0001,sigmoid,0.2944047974548497,0.4382339797916508,0.3936541645789965,0.5425908195453086
220,180,adam_001,relu,0.07452244446785611,0.21167874172800988,0.8465161769131585,0.2729879932668397
220,180,adam_001,tanh,0.08678192664509407,0.22795485972961452,0.8212669757219779,0.2945877231744291
220,180,adam_001,sigmoid,0.07250951969621962,0.2079154347699018,0.850661926448659,0.2692759174085563
220,180,adam_0001,relu,0.07355137189476277,0.2135110430788875,0.84851616405901,0.2712035617294927
220,180,adam_0001,tanh,0.07218618794543856,0.20906566698023563,0.8513278492265497,0.2686748740493583
220,180,adam_0001,sigmoid,0.06869100754017606,0.20537863052228525,0.8585264006805253,0.2620896936931631
220,180,sgd_005,relu,0.07111013922187928,0.20951981168420064,0.8535440415844215,0.26666484436813054
220,180,sgd_005,tanh,0.07251251468693944,0.20826325887848257,0.8506557580704064,0.26928147854417955
220,180,sgd_005,sigmoid,0.08077045635316883,0.22291551578064725,0.8336479899166429,0.28420143622643573
220,180,sgd_01,relu,0.07381675495368878,0.21179179668426515,0.8479695903823505,0.27169239031244286
220,180,sgd_01,tanh,0.06983307563424777,0.20532252291871386,0.8561742371336192,0.26425948541963024
220,180,sgd_01,sigmoid,0.07603102504167067,0.21629425311445596,0.8434091570675673,0.2757372391275264
220,180,adam_005,relu,0.4857067492311833,0.5708327991117456,-0.0003446519154211014,0.6969266455167167
220,180,adam_005,tanh,0.153911241802574,0.3095497623814918,0.6830097834741364,0.39231523269250457
220,180,adam_005,sigmoid,0.08478963313078296,0.2263366047197491,0.8253702338406711,0.2911865950396463
220,180,adam_01,relu,0.4856437924567436,0.5706472987462201,-0.0002149883422626342,0.6968814766204822
220,180,adam_01,tanh,0.16830768609151003,0.31255476718337677,0.6533593697752714,0.4102531975396536
220,180,adam_01,sigmoid,0.4868046226478624,0.5727048149680138,-0.0026057936487684508,0.6977138544187454
220,220,sgd_001,relu,0.07288211592833715,0.20979823794817173,0.8498945402661269,0.26996687931732877
220,220,sgd_001,tanh,0.07417143108880553,0.21490900001589353,0.8472391118055391,0.27234432450265145
220,220,sgd_001,sigmoid,0.08693814719011221,0.22965739496139045,0.8209452293452278,0.29485275510008757
220,220,sgd_0001,relu,0.09629424703113515,0.24229416633802722,0.8016757329802531,0.31031314350367944
220,220,sgd_0001,tanh,0.1053300880150375,0.2530648277008196,0.7830658305687414,0.32454597211340874
220,220,sgd_0001,sigmoid,0.31119843265357605,0.45443565591599505,0.35906658023133,0.557851622435192
220,220,adam_001,relu,0.09322285886748805,0.23944395565153553,0.8080014567391344,0.30532418650917265
220,220,adam_001,tanh,0.09045131470051061,0.23584765905945154,0.8137096322779174,0.3007512505385649
220,220,adam_001,sigmoid,0.07182432573952911,0.20851399629961034,0.8520731279837109,0.26800060772231304
220,220,adam_0001,relu,0.07602437913720315,0.2146937571270097,0.8434228447402252,0.2757251877090723
220,220,adam_0001,tanh,0.07301807744523549,0.21155114450787943,0.8496145186759166,0.27021857346458533
220,220,adam_0001,sigmoid,0.06815755119313294,0.20338477602020874,0.8596250887358995,0.26107001205257746
220,220,sgd_005,relu,0.071709886760173,0.20882790662286285,0.8523088225075172,0.2677870175347808
220,220,sgd_005,tanh,0.07045626143113838,0.20853721309223905,0.8548907454381549,0.2654359836780582
220,220,sgd_005,sigmoid,0.0781927630373137,0.21879664955837358,0.8389569170148876,0.27962968911993896
220,220,sgd_01,relu,0.07117467363862576,0.20883541045292048,0.8534111287542848,0.26678581978550836
220,220,sgd_01,tanh,0.07292704951284704,0.21173246338442836,0.8498019966252839,0.2700500870446944
220,220,sgd_01,sigmoid,0.07543099633089832,0.21516828755967432,0.8446449552374855,0.2746470395451193
220,220,adam_005,relu,0.4860995706718391,0.5716283037658539,-0.001153693230864672,0.6972084126513672
220,220,adam_005,tanh,0.12731469843620977,0.2775771152397956,0.73778709500644,0.35681185299287604
220,220,adam_005,sigmoid,0.4872147296941131,0.5678927028516366,-0.0034504357935998264,0.6980076859849847
220,220,adam_01,relu,0.48567803480422644,0.5707535243391396,-0.0002855126848371192,0.6969060444595286
220,220,adam_01,tanh,0.14881246753643548,0.29711480093875065,0.6935110408203216,0.3857621903925208
220,220,adam_01,sigmoid,0.48554728338140457,0.5698051020706354,-1.6221622365142352e-05,0.6968122296439727
220,280,sgd_001,relu,0.076127779734086,0.213918349945208,0.8432098844833205,0.27591263061716836
220,280,sgd_001,tanh,0.072912755108243,0.21044597396438014,0.8498314368816127,0.2700236195377045
220,280,sgd_001,sigmoid,0.0856051493274104,0.2286571624632088,0.8236906251732231,0.2925835766535955
220,280,sgd_0001,relu,0.09394087924081079,0.2375428779510016,0.8065226470632205,0.30649776384308386
220,280,sgd_0001,tanh,0.10081281467486992,0.24993911638037733,0.7923694489232928,0.3175103379023586
220,280,sgd_0001,sigmoid,0.16314142091785808,0.3191272104917072,0.663999629036688,0.4039076886094867
220,280,adam_001,relu,0.07947495177841792,0.215073744128032,0.8363161658786517,0.28191302165458393
220,280,adam_001,tanh,0.10475366818602734,0.24681024022189632,0.7842530047105893,0.32365671348826885
220,280,adam_001,sigmoid,0.07421632916002228,0.2079462706031101,0.847146641306634,0.27242674090482066
220,280,adam_0001,relu,0.07178668706073937,0.20995205311925955,0.8521506472915897,0.26793037726383206
220,280,adam_0001,tanh,0.07482296294516436,0.21322212781763317,0.8458972395563008,0.2735378638235744
220,280,adam_0001,sigmoid,0.06771629150024808,0.20349981327818553,0.8605338917833801,0.260223541402864
220,280,sgd_005,relu,0.07030752792993081,0.20578135858557983,0.8551970717610424,0.26515566735397306
220,280,sgd_005,tanh,0.06865161363441272,0.20432821163520243,0.8586075349925578,0.2620145294337944
220,280,sgd_005,sigmoid,0.07631014162736062,0.21588549591737263,0.8428342982989836,0.2762429033067829
220,280,sgd_01,relu,0.07981469618036395,0.22091072169000808,0.835616440177819,0.28251494859628923
220,280,sgd_01,tanh,0.06857790962916753,0.20392450726964512,0.8587593331868149,0.26187384296482824
220,280,sgd_01,sigmoid,0.07143640859715555,0.20748810204809,0.8528720685777503,0.2672759035101286
220,280,adam_005,relu,0.4856859715881786,0.5707761975096387,-0.00030185900778278985,0.6969117387361032
220,280,adam_005,tanh,0.12290839375675708,0.26967148373805344,0.7468621661842186,0.35058293420638303
220,280,adam_005,sigmoid,0.49309617280673423,0.5670187181482299,-0.015563650552439912,0.7022080694542995
220,280,adam_01,relu,0.48562361883502564,0.5705763353008201,-0.00017343945576397957,0.6968670022572641
220,280,adam_01,tanh,0.2168117181849406,0.35868602305997827,0.5534621598274997,0.46563045238143586
220,280,adam_01,sigmoid,0.534406403384521,0.6075994361299841,-0.10064475822346486,0.7310310550069135
