dataset,batch_size,epochs,optimizer,activation,mse,mae,r2,rmse,predNAN
2022all6000,140,20,sgd_0001,sigmoid,0.6803462167056293,0.6785381736234395,0.05338190302831536,0.8248310231226935,0.0
2022all6000,140,20,adam_001,relu,0.07708698647533539,0.20652235406664324,0.8927429378649175,0.2776454330172484,0.0
2022all6000,140,20,adam_001,tanh,0.06986223043477918,0.19370738519703312,0.902795297452235,0.2643146428686447,0.0
2022all6000,140,20,adam_001,sigmoid,0.07220512877308033,0.20111030129995622,0.8995354425255185,0.268710120339894,0.0
2022all6000,140,20,adam_0001,relu,0.08681870530602566,0.21402844464471382,0.8792024478415013,0.2946501405158763,0.0
2022all6000,140,20,adam_0001,tanh,0.08667582489561079,0.2159387829705327,0.8794012483622955,0.2944075829451592,0.0
2022all6000,140,20,adam_0001,sigmoid,0.10009484458299436,0.23772553259396587,0.8607303326317642,0.31637769292887,0.0
2022all6000,140,20,sgd_005,relu,0.08262950454567831,0.2141606146865984,0.8850312055448871,0.28745348240311563,0.0
2022all6000,140,20,sgd_005,tanh,0.08601043823506632,0.21679869254912518,0.8803270520764763,0.29327536247538133,0.0
2022all6000,140,20,sgd_005,sigmoid,0.14366699682623643,0.2860260644215915,0.8001050409425114,0.3790342950528836,0.0
2022all6000,140,20,sgd_01,relu,0.10014286522839577,0.23601802475354738,0.8606635178088857,0.316453575155023,0.0
2022all6000,140,20,sgd_01,tanh,0.10357891203801764,0.24795909980721825,0.8558826812110434,0.32183677856643056,0.0
2022all6000,140,20,sgd_01,sigmoid,0.12379620951725494,0.26719779756977274,0.8277527979313563,0.3518468552044411,0.0
2022all6000,140,20,adam_005,relu,0.7281278021189157,0.7016294906425187,-0.013100297274395434,0.8533040502182769,0.0
2022all6000,140,20,adam_005,tanh,0.168129682268679,0.3127365874448206,0.7660682223761177,0.41003619629086285,0.0
2022all6000,140,20,adam_005,sigmoid,0.08632763410390089,0.2228428161632671,0.8798857130312218,0.293815646458627,0.0
2022all6000,140,20,adam_01,relu,0.7299367046940991,0.7034010416242168,-0.015617162763291503,0.854363332952731,0.0
2022all6000,140,20,adam_01,tanh,0.15341644042827485,0.30324700984318087,0.786539889079416,0.3916841079598135,0.0
2022all6000,140,20,adam_01,sigmoid,0.7237427660354059,0.696835202114354,-0.006999058801101743,0.850730724751026,0.0
2022all6000,140,50,sgd_001,relu,0.09014539440102616,0.2184946618456399,0.8745737690556113,0.30024222621248026,0.0
2022all6000,140,50,sgd_001,tanh,0.09744953787690844,0.23563428863950853,0.864410951614474,0.31216908539589316,0.0
2022all6000,140,50,sgd_001,sigmoid,0.19331730482983825,0.33726717006092916,0.7310227429560389,0.4396786381322593,0.0
2022all6000,140,50,sgd_0001,relu,0.1630367396809628,0.29039576061216943,0.7731544256972952,0.40377808221963063,0.0
2022all6000,140,50,sgd_0001,tanh,0.14398671232575427,0.2822646709874114,0.7996601961410053,0.379455810768203,0.0
2022all6000,140,50,sgd_0001,sigmoid,0.6276895621721581,0.6522506719076941,0.1266471625144825,0.7922686174348685,0.0
2022all6000,140,50,adam_001,relu,0.08377151957451703,0.21278240488946706,0.883442232068196,0.28943310034361486,0.0
2022all6000,140,50,adam_001,tanh,0.06743757064561025,0.19370016865013945,0.9061689133834601,0.25968744799394955,0.0
2022all6000,140,50,adam_001,sigmoid,0.06743784846926933,0.19215247954873646,0.906168526826003,0.25968798291270495,0.0
2022all6000,140,50,adam_0001,relu,0.083256402524014,0.21028031130661914,0.8841589540989674,0.2885418557575556,0.0
2022all6000,140,50,adam_0001,tanh,0.07609980880622823,0.20692638818338532,0.8941164741962109,0.27586193794401614,0.0
2022all6000,140,50,adam_0001,sigmoid,0.07719165575649053,0.2078263558603382,0.892597303431587,0.2778338635884592,0.0
2022all6000,140,50,sgd_005,relu,0.08310181789635501,0.206646725635789,0.8843740395987651,0.2882738591970403,0.0
2022all6000,140,50,sgd_005,tanh,0.07758917552231429,0.20925589283247095,0.8920442035612668,0.27854833606093266,0.0
2022all6000,140,50,sgd_005,sigmoid,0.12029528918521105,0.2602763282438692,0.8326238980580183,0.34683611286198424,0.0
2022all6000,140,50,sgd_01,relu,0.07435192445187937,0.20538929369815023,0.8965484403343517,0.27267549294331417,0.0
2022all6000,140,50,sgd_01,tanh,0.07484588084158995,0.20281344751305935,0.895861160760903,0.273579752250765,0.0
2022all6000,140,50,sgd_01,sigmoid,0.10371671088574458,0.2445225826416826,0.8556909510598392,0.32205078929532927,0.0
2022all6000,140,50,adam_005,relu,0.7340397128322307,0.7070515150293052,-0.021325994032147966,0.8567611760766419,0.0
2022all6000,140,50,adam_005,tanh,0.12737660133480158,0.27550972522480893,0.8227711230053891,0.3568985869050221,0.0
2022all6000,140,50,adam_005,sigmoid,0.746577887598956,0.7168362722121892,-0.03877132237489578,0.8640473873572885,0.0
2022all6000,140,50,adam_01,relu,0.7296181059524804,0.7030999931254408,-0.015173871793071836,0.8541768587081252,0.0
2022all6000,140,50,adam_01,tanh,0.1928660673220558,0.3457858471443512,0.7316505844585133,0.4391651936595793,0.0
2022all6000,140,50,adam_01,sigmoid,0.7277008196909925,0.6817026859711806,-0.012506203732848054,0.8530538199263822,0.0
2022all6000,140,80,sgd_001,relu,0.09179555064801366,0.2205958366828189,0.8722777795610375,0.3029778055369958,0.0
2022all6000,140,80,sgd_001,tanh,0.0909306765844596,0.2251841871582865,0.8734811454651297,0.301547138246178,0.0
2022all6000,140,80,sgd_001,sigmoid,0.15714530572202742,0.29959250054699516,0.7813516315693972,0.396415571997402,0.0
2022all6000,140,80,sgd_0001,relu,0.1277523649649029,0.27108254084999533,0.82224829412253,0.357424628369259,0.0
2022all6000,140,80,sgd_0001,tanh,0.13785343079264933,0.27625413438619,0.8081939031720704,0.3712861844893361,0.0
2022all6000,140,80,sgd_0001,sigmoid,0.5159366184810065,0.5874903944084966,0.28213764117128315,0.7182872813025485,0.0
2022all6000,140,80,adam_001,relu,0.08502194403279442,0.2133827797415043,0.8817024202017717,0.2915852260194169,0.0
2022all6000,140,80,adam_001,tanh,0.0727990341517013,0.20072592416554916,0.8987090962249339,0.26981296142272576,0.0
2022all6000,140,80,adam_001,sigmoid,0.06781766850651143,0.19270540636479402,0.9056400539514322,0.26041825686098014,0.0
2022all6000,140,80,adam_0001,relu,0.07707081828533187,0.20218707315476783,0.8927654339130718,0.2776163148760027,0.0
2022all6000,140,80,adam_0001,tanh,0.07377375590764919,0.20318806928278643,0.8973528907650724,0.2716132469296172,0.0
2022all6000,140,80,adam_0001,sigmoid,0.07425850569333316,0.20007222845268538,0.8966784210489718,0.2725041388554184,0.0
2022all6000,140,80,sgd_005,relu,0.07294135140858449,0.20023322371322216,0.8985110792630269,0.27007656582640505,0.0
2022all6000,140,80,sgd_005,tanh,0.08114403788864465,0.21113399276241368,0.887098049727258,0.2848579257957283,0.0
2022all6000,140,80,sgd_005,sigmoid,0.1037762640697456,0.24712941314454143,0.8556080901276792,0.32214323533134387,0.0
2022all6000,140,80,sgd_01,relu,0.07162410691750122,0.19979252055852653,0.9003438629881038,0.2676268053045158,0.0
2022all6000,140,80,sgd_01,tanh,0.07531159040606128,0.19961471115873508,0.8952131831712047,0.27442957276150337,0.0
2022all6000,140,80,sgd_01,sigmoid,0.09448266314175935,0.22947331611230992,0.8685389929657429,0.30738032328332165,0.0
2022all6000,140,80,adam_005,relu,0.733586718303347,0.7066645849167125,-0.0206957078508756,0.856496770748931,0.0
2022all6000,140,80,adam_005,tanh,0.1172792150234281,0.2633068395203632,0.8368203943612935,0.34246053060670817,0.0
2022all6000,140,80,adam_005,sigmoid,0.724552315519319,0.6977870097037331,-0.008125447356000848,0.8512063883214922,0.0
2022all6000,140,80,adam_01,relu,0.7312156137439727,0.70456850504839,-0.017396607436112932,0.855111462760249,0.0
2022all6000,140,80,adam_01,tanh,0.1214974695048135,0.2715100711321795,0.8309512119778791,0.34856487130061387,0.0
2022all6000,140,80,adam_01,sigmoid,0.7228231849454047,0.6956675277675228,-0.0057195747971436894,0.8501900875365489,0.0
2022all6000,140,120,sgd_001,relu,0.07580952446801009,0.207022139667922,0.894520369155979,0.2753352946282225,0.0
2022all6000,140,120,sgd_001,tanh,0.08501502020345102,0.21784351703429616,0.8817120538588654,0.2915733530407932,0.0
2022all6000,140,120,sgd_001,sigmoid,0.14112707148957063,0.28173936109079756,0.803639034708637,0.3756688322040712,0.0
2022all6000,140,120,sgd_0001,relu,0.11313194768607536,0.24378093374698043,0.8425908068632217,0.3363509293670457,0.0
2022all6000,140,120,sgd_0001,tanh,0.1322916153094197,0.2731997016746104,0.81593248546909,0.3637191434464506,0.0
2022all6000,140,120,sgd_0001,sigmoid,0.3913309155270214,0.5080841572476447,0.4555111538120633,0.6255644775137263,0.0
2022all6000,140,120,adam_001,relu,0.07591534590405388,0.20396575875636838,0.8943731316408038,0.2755273959228989,0.0
2022all6000,140,120,adam_001,tanh,0.0685784635609004,0.19522830183480688,0.9045815011897832,0.2618749005935857,0.0
2022all6000,140,120,adam_001,sigmoid,0.06742258221287338,0.19414547054829115,0.906189767944455,0.25965858778956913,0.0
2022all6000,140,120,adam_0001,relu,0.07253803041124542,0.19525857486203876,0.8990722508336112,0.269328851798773,0.0
2022all6000,140,120,adam_0001,tanh,0.07274038427904685,0.19873065548348318,0.8987907003104371,0.26970425335735226,0.0
2022all6000,140,120,adam_0001,sigmoid,0.0735935614318415,0.200757087749487,0.8976036092192734,0.27128133262692716,0.0
2022all6000,140,120,sgd_005,relu,0.07567653347631,0.20243133521043838,0.8947054097667538,0.27509368127296197,0.0
2022all6000,140,120,sgd_005,tanh,0.07427853945453089,0.1979740522772481,0.8966505465338579,0.2725408950130804,0.0
2022all6000,140,120,sgd_005,sigmoid,0.09076996122277826,0.2306880634796999,0.8737047611274105,0.30128053575161184,0.0
2022all6000,140,120,sgd_01,relu,0.07133793770984592,0.1984570969073653,0.9007420322497397,0.26709162792915453,0.0
2022all6000,140,120,sgd_01,tanh,0.07117620470565554,0.1981574773101054,0.9009670638364303,0.2667886892386099,0.0
2022all6000,140,120,sgd_01,sigmoid,0.08356619541538864,0.2154925271701379,0.8837279153864889,0.2890781821850079,0.0
2022all6000,140,120,adam_005,relu,0.7346816205387215,0.7076005079966937,-0.022219129669018622,0.8571357071891951,0.0
2022all6000,140,120,adam_005,tanh,0.11184014240578152,0.2633515028743715,0.8443881950547971,0.33442509236865214,0.0
2022all6000,140,120,adam_005,sigmoid,0.08965874605572198,0.22645950182797514,0.8752508803839537,0.299430703261576,0.0
2022all6000,140,120,adam_01,relu,0.7351932636463698,0.7080302345119587,-0.022931018135505354,0.8574341162132341,0.0
2022all6000,140,120,adam_01,tanh,0.12723941276867945,0.27571297240365805,0.8229620040247878,0.3567063396810876,0.0
2022all6000,140,120,adam_01,sigmoid,0.7592943794267326,0.7256137838783322,-0.056464756980080466,0.8713749935743695,0.0
2022all6000,140,160,sgd_001,relu,0.08286358769245956,0.20772244291348957,0.8847055076318273,0.2878603614471078,0.0
2022all6000,140,160,sgd_001,tanh,0.07740228054340302,0.20643295996829483,0.8923042449415617,0.27821265345667334,0.0
2022all6000,140,160,sgd_001,sigmoid,0.12934298025933674,0.26821152082162486,0.820035148541561,0.35964285097765636,0.0
2022all6000,140,160,sgd_0001,relu,0.12435307437853854,0.25581578202602173,0.826977988955698,0.3526373127996221,0.0
2022all6000,140,160,sgd_0001,tanh,0.11131038923928807,0.25432536485162605,0.8451252814411359,0.3336321166184216,0.0
2022all6000,140,160,sgd_0001,sigmoid,0.35258217067255776,0.47771997152221396,0.5094252672641624,0.5937863005093312,0.0
2022all6000,140,160,adam_001,relu,0.07132318834706532,0.19695741695409844,0.9007625541742895,0.2670640154477299,0.0
2022all6000,140,160,adam_001,tanh,0.07883171140604042,0.21164247651020565,0.8903153676762563,0.2807698548741307,0.0
2022all6000,140,160,adam_001,sigmoid,0.0643274787396539,0.18579306880693336,0.9104962238161971,0.25362862365997635,0.0
2022all6000,140,160,adam_0001,relu,0.0777696850133726,0.19971889168792867,0.8917930468020827,0.2788721660786042,0.0
2022all6000,140,160,adam_0001,tanh,0.07250497832450886,0.1987405194461979,0.899118238747822,0.2692674847145657,0.0
2022all6000,140,160,adam_0001,sigmoid,0.06967924123270411,0.1949171965545515,0.9030499044243637,0.26396825800217744,0.0
2022all6000,140,160,sgd_005,relu,0.0781631717959463,0.20245694568196992,0.8912455583320108,0.2795767726331111,0.0
2022all6000,140,160,sgd_005,tanh,0.07908490992759928,0.2075629808580749,0.8899630730698503,0.28122039386858005,0.0
2022all6000,140,160,sgd_005,sigmoid,0.08700549925992726,0.22214583773171595,0.8789425470250841,0.2949669460463787,0.0
2022all6000,140,160,sgd_01,relu,0.07448552680961852,0.19936990375403027,0.8963625490829145,0.27292036715792856,0.0
2022all6000,140,160,sgd_01,tanh,0.0720123845018793,0.1961306071932652,0.8998036224767352,0.2683512334644268,0.0
2022all6000,140,160,sgd_01,sigmoid,0.08165435848884796,0.214678773720818,0.8863880013672494,0.2857522676880237,0.0
2022all6000,140,160,adam_005,relu,0.7298444968746415,0.7033143574768205,-0.01548886692150142,0.8543093683640848,0.0
2022all6000,140,160,adam_005,tanh,0.10412487436923305,0.24807795740223074,0.8551230417652684,0.3226838613399081,0.0
2022all6000,140,160,adam_005,sigmoid,0.09191778315836338,0.22511657395022772,0.8721077080540691,0.3031794570190457,0.0
2022all6000,140,160,adam_01,relu,0.7269087553608125,0.7003616792768557,-0.01140414361918296,0.852589441267491,0.0
2022all6000,140,160,adam_01,tanh,0.1229106152626433,0.273644553916769,0.8289849934333006,0.3505861024950123,0.0
2022all6000,140,160,adam_01,sigmoid,0.858461684199502,0.7808409376969287,-0.19444386676386727,0.9265320740263134,0.0
2022all6000,140,210,sgd_001,relu,0.08307471800315445,0.20718201739292402,0.884411745767624,0.2882268516345319,0.0
2022all6000,140,210,sgd_001,tanh,0.0782667989648081,0.20683233747713842,0.8911013738697857,0.27976203989249165,0.0
2022all6000,140,210,sgd_001,sigmoid,0.12064616045994776,0.2621812089983719,0.8321357038265849,0.3473415616650961,0.0
2022all6000,140,210,sgd_0001,relu,0.10748130096276524,0.24169459428700402,0.850452986907053,0.32784340921050287,0.0
2022all6000,140,210,sgd_0001,tanh,0.10900887249203703,0.2468467599488173,0.8483275589726855,0.33016491711270146,0.0
2022all6000,140,210,sgd_0001,sigmoid,0.2709783060536548,0.4088500129579593,0.6229670098862197,0.520555766516571,0.0
2022all6000,140,210,adam_001,relu,0.07769605446182383,0.2033084176849342,0.8918954946600623,0.2787401199357994,0.0
2022all6000,140,210,adam_001,tanh,0.07873229516665729,0.2066625467743244,0.8904536931479383,0.28059275679649553,0.0
2022all6000,140,210,adam_001,sigmoid,0.06556667628738201,0.19258120429714823,0.9087720328152058,0.25605990761417924,0.0
2022all6000,140,210,adam_0001,relu,0.0738913376112399,0.19607861291656725,0.89718929028379,0.27182961135836525,0.0
2022all6000,140,210,adam_0001,tanh,0.06858039507314381,0.1971823487802775,0.9045788137280186,0.2618785884205576,0.0
2022all6000,140,210,adam_0001,sigmoid,0.07027960282677184,0.19456196047286525,0.902214575093919,0.2651030041828494,0.0
2022all6000,140,210,sgd_005,relu,0.0682700874968883,0.19740840391613462,0.905010568561217,0.2612854521340373,0.0
2022all6000,140,210,sgd_005,tanh,0.07191780819667583,0.19788295960751942,0.8999352137751829,0.26817495818341397,0.0
2022all6000,140,210,sgd_005,sigmoid,0.08356633037429305,0.2165214122843127,0.8837277276077695,0.28907841561467895,0.0
2022all6000,140,210,sgd_01,relu,0.07509384233151044,0.19710758121313926,0.8955161528400133,0.27403255706486856,0.0
2022all6000,140,210,sgd_01,tanh,0.07378566472550205,0.20503021347685538,0.897336321109482,0.2716351684254122,0.0
2022all6000,140,210,sgd_01,sigmoid,0.07733068853193145,0.2063286978630448,0.8924038564217075,0.2780839595013194,0.0
2022all6000,140,210,adam_005,relu,0.723481806395484,0.6965155450273898,-0.006635965552894252,0.8505773371043247,0.0
2022all6000,140,210,adam_005,tanh,0.10718978623309092,0.2518128762151113,0.8508585938052287,0.32739851287550303,0.0
2022all6000,140,210,adam_005,sigmoid,0.8125415476218351,0.7567206801123612,-0.13055164360972737,0.901410865045366,0.0
2022all6000,140,210,adam_01,relu,0.7334113192736463,0.7065146507442631,-0.02045166167022683,0.8563943713463128,0.0
2022all6000,140,210,adam_01,tanh,0.11996462122737254,0.26841323870628486,0.8330839818584315,0.34635909288969524,0.0
2022all6000,140,210,adam_01,sigmoid,0.7472952933116453,0.6828555062254933,-0.03976950420324643,0.8644624302487907,0.0
2022all6000,140,250,sgd_001,relu,0.07383747335071918,0.20169450878192513,0.8972642357785057,0.27173051604617243,0.0
2022all6000,140,250,sgd_001,tanh,0.07776045398714751,0.2061784669408668,0.8918058906399167,0.2788556149464226,0.0
2022all6000,140,250,sgd_001,sigmoid,0.11517443262842288,0.25620781130783477,0.8397489402345213,0.3393735885840601,0.0
2022all6000,140,250,sgd_0001,relu,0.11006719477083174,0.23553684728460356,0.8468550336658109,0.33176376349871567,0.0
2022all6000,140,250,sgd_0001,tanh,0.10602248618293417,0.2486607955167796,0.8524827482797327,0.3256109429717223,0.0
2022all6000,140,250,sgd_0001,sigmoid,0.2362012087120491,0.3824061614645812,0.6713550642258439,0.486005358727709,0.0
2022all6000,140,250,adam_001,relu,0.07589540891460111,0.20029540264913995,0.8944008715099347,0.2754912138609889,0.0
2022all6000,140,250,adam_001,tanh,0.08505676252406329,0.20670908408389288,0.8816539745528725,0.29164492542141596,0.0
2022all6000,140,250,adam_001,sigmoid,0.06916556418819993,0.19573084699546803,0.9037646228638682,0.26299346795728584,0.0
2022all6000,140,250,adam_0001,relu,0.07093319545543059,0.19210274749532996,0.9013051813247708,0.2663328658942238,0.0
2022all6000,140,250,adam_0001,tanh,0.07222761536988992,0.19582663109161427,0.899504155191281,0.26875195882056363,0.0
2022all6000,140,250,adam_0001,sigmoid,0.0704221876062359,0.1967706773132764,0.9020161859072385,0.2653717912782666,0.0
